image_filename,weight,foot,inch
AM239-WM18.png,114.1891891891892,4.541666666666667,5
WM89.png,164.53413940256044,4.666666666666667,5
WF26.png,126.25533428165006,4.416666666666667,5
WM50.png,126.11664295874822,4.5,5
WF37.png,128.84423897581792,4.625,5
WF63.png,185.75391180654339,5.083333333333333,5
WM157-BM81.png,195.92460881934565,5.041666666666667,5
AF216-WF9.png,185.7076813655761,5.083333333333333,5
WF87.png,125.88549075391181,4.666666666666667,5
WM32.png,112.94096728307255,4.583333333333333,5
BM6-WM192.png,211.4580369843528,5.25,5
WM184.png,152.0981507823613,4.583333333333333,5
WF4.png,172.76315789473685,5.083333333333333,5
WF73.png,153.02275960170698,4.666666666666667,5
BM92.png,153.34637268847794,4.958333333333333,5
WM105.png,143.54551920341393,4.5,5
WM28.png,131.75675675675674,4.625,5
WM165.png,145.76458036984351,4.458333333333333,5
WF20.png,140.9103840682788,4.5,5
BM28.png,166.79943100995732,4.708333333333333,5
AM207-WM11.png,123.89758179231863,4.333333333333333,5
AM251_old-WM26.png,127.96586059743954,4.75,5
WM193-WM167.png,148.81578947368422,4.666666666666667,5
AM236_old-WM113.png,131.75675675675674,4.541666666666667,5
WF3-WF57.png,159.07894736842104,4.916666666666667,5
AM220_old-WM194.png,159.17140825035563,4.875,5
AF246-WF95.png,152.32930298719774,4.916666666666667,5
WF44.png,183.16500711237552,5.166666666666667,5
WM40.png,124.2674253200569,4.5,5
WF38.png,163.47083926031294,4.708333333333333,5
BM87.png,136.3335704125178,4.583333333333333,5
BF72.png,203.04409672830727,5.0,5
BM93.png,138.50640113798008,4.583333333333333,5
BM33-BM29.png,187.32574679943102,5.125,5
BM51.png,147.7524893314367,4.666666666666667,5
BM49.png,136.2411095305832,4.541666666666667,5
BF77.png,140.9103840682788,4.833333333333333,5
WF29-WF28.png,141.28022759601706,4.833333333333333,5
BF61.png,173.22546230440966,5.041666666666667,5
WM193-BM9.png,174.84352773826458,5.041666666666667,5
BF50.png,150.4800853485064,5.041666666666667,5
BF9.png,151.40469416785206,4.916666666666667,5
WF91.png,161.9452347083926,4.708333333333333,5
AF236-BF70.png,193.9366998577525,5.125,5
527_00300.png,92.69203413940257,4.25,5
672_00210.png,54.92176386913229,3.3333333333333335,5
715_00120.png,72.30440967283073,3.0416666666666665,5
BF49-BF11.png,174.42745376955904,4.958333333333333,5
267_00300.png,62.04125177809388,3.5833333333333335,5
307_00390.png,213.63086770981508,6.0,5
BF73.png,148.49217638691323,5.0,5
73_00150.png,85.80369843527738,3.75,5
599_00390.png,157.0910384068279,5.5,5
BM146.png,140.54054054054055,4.666666666666667,5
357_00180.png,244.79018492176388,7.083333333333333,5
BM73.png,170.54409672830727,5.0,5
54_00300.png,147.29018492176388,4.875,5
239_00120.png,119.73684210526316,4.291666666666667,5
67_00180.png,86.26600284495021,3.9583333333333335,5
206_00120.png,117.10170697012802,5.041666666666667,5
AM239-WM84.png,123.29658605974396,4.708333333333333,5
BM118.png,120.15291607396871,4.625,5
145_00360.png,159.17140825035563,5.375,5
56_00030.png,422.823613086771,7.083333333333333,5
529_00180.png,189.8684210526316,6.0,5
677_00360.png,25.42674253200569,2.5416666666666665,5
BF71.png,161.20554765291607,5.083333333333333,5
333_00210.png,82.24395448079659,3.0833333333333335,5
90_00210.png,32.73115220483641,1.9583333333333333,5
477_00420.png,72.35064011379801,4.166666666666667,5
147_00030.png,294.0718349928876,8.208333333333334,5
118_00240.png,138.87624466571836,5.416666666666667,5
15_00150.png,179.05049786628734,6.208333333333333,5
344_00210.png,57.41820768136557,3.25,5
320_00090.png,187.97297297297297,5.958333333333333,5
104_00180.png,165.27382645803698,5.958333333333333,5
BF84.png,140.9103840682788,5.0,5
62_00120.png,176.9701280227596,6.291666666666667,5
325_00090.png,289.5412517780939,6.666666666666667,5
41_00030.png,102.400426742532,4.541666666666667,5
489_00270.png,165.59743954480797,6.083333333333333,5
197_00360.png,56.77098150782361,2.875,5
166_00240.png,190.28449502133714,6.083333333333333,5
163_00030.png,215.34139402560456,6.041666666666667,5
AM236-BM6.png,174.65860597439544,5.166666666666667,5
242_00600.png,175.81436699857753,5.666666666666667,5
326_00090.png,130.5085348506401,4.75,5
BF35.png,137.95163584637268,4.791666666666667,5
565_00330.png,195.41607396870555,4.75,5
756_00030.png,135.08534850640115,5.666666666666667,5
612_00120.png,148.76955903271693,5.333333333333333,5
651_00420.png,125.19203413940257,4.833333333333333,5
633_00030.png,132.68136557610242,5.208333333333333,5
181_00330.png,209.42389758179232,6.291666666666667,5
648_00330.png,112.84850640113798,4.25,5
175_00090.png,171.42247510668562,5.958333333333333,5
WF28-BF63.png,130.13869132290185,4.916666666666667,5
489_00120.png,153.62375533428164,5.833333333333333,5
496_00150.png,106.83854907539119,4.833333333333333,5
3_00300.png,57.972972972972975,2.4583333333333335,5
141_00210.png,103.2325746799431,4.458333333333333,5
57_00240.png,0.18492176386913228,-0.25,5
46_00390.png,173.78022759601706,6.166666666666667,5
46_00270.png,148.53840682788052,5.5,5
AF254-WF93.png,129.30654338549076,4.583333333333333,5
753_00180.png,198.74466571834992,6.208333333333333,5
528_00270.png,103.97226173541964,3.125,5
137_00060.png,64.21408250355618,3.7083333333333335,5
163_00180.png,200.64011379800854,6.208333333333333,5
242_00780.png,148.26102418207682,5.166666666666667,5
WF68.png,147.93741109530583,4.75,5
WF14.png,166.93812233285917,5.125,5
BM81-WM192.png,195.41607396870555,5.25,5
BF17.png,181.59317211948792,4.916666666666667,5
BF70-WF3.png,128.70554765291607,4.666666666666667,5
209_00330.png,89.13229018492176,4.166666666666667,5
753_00330.png,120.75391180654339,5.0,5
136_00090.png,124.08250355618776,5.041666666666667,5
605_00060.png,88.16145092460881,4.041666666666667,5
263_00180.png,95.41963015647227,4.375,5
426_00360.png,146.22688477951635,5.5,5
1_00240.png,107.20839260312944,4.458333333333333,5
599_00240.png,116.40825035561878,4.458333333333333,5
242_00750.png,120.80014224751066,4.5,5
77_00030.png,196.84921763869133,4.083333333333333,5
745_00210.png,27.876955903271693,1.9166666666666667,5
245_00270.png,120.75391180654339,4.916666666666667,5
656_00060.png,169.94310099573258,5.708333333333333,5
677_00150.png,36.6145092460882,2.7083333333333335,5
77_00330.png,195.13869132290185,4.083333333333333,5
322_00060.png,188.85135135135135,6.208333333333333,5
693_00330.png,122.27951635846372,4.041666666666667,5
WM16.png,133.09743954480797,4.625,5
769_00180.png,46.32290184921764,2.5416666666666665,5
656_00030.png,165.04267425320057,5.75,5
716_00090.png,121.5398293029872,4.708333333333333,5
531_00090.png,138.69132290184922,5.291666666666667,5
AM203-WM104.png,129.1678520625889,4.708333333333333,5
573_00090.png,34.071834992887624,2.5,5
681_00300.png,99.25675675675676,4.708333333333333,5
226_00360.png,128.75177809388336,5.125,5
602_00420.png,73.83001422475107,3.6666666666666665,5
607_00060.png,77.71337126600284,3.5416666666666665,5
649_00060.png,141.28022759601706,5.291666666666667,5
36_00090.png,102.21550497866288,4.916666666666667,5
AF203-WF112.png,153.94736842105263,5.083333333333333,5
45_00060.png,64.35277382645803,3.375,5
745_00360.png,32.17638691322902,2.0416666666666665,5
428_00420.png,120.9850640113798,4.458333333333333,5
507_00030.png,95.46586059743954,3.2916666666666665,5
753_00240.png,167.9089615931721,6.208333333333333,5
177_00450.png,68.18990042674253,3.3333333333333335,5
226_00180.png,102.16927453769559,5.333333333333333,5
WM17.png,117.47155049786629,4.583333333333333,5
550_00030.png,97.86984352773827,4.458333333333333,5
407_00090.png,278.39971550497864,6.791666666666667,5
WM26-WM114.png,125.93172119487909,4.458333333333333,5
BM34.png,154.96443812233287,4.833333333333333,5
344_00090.png,55.66145092460882,3.75,5
BM26.png,182.00924608819346,5.125,5
56_00210.png,318.01920341394026,6.25,5
751_00150.png,121.03129445234708,4.708333333333333,5
BF84-BF49.png,168.2788051209104,5.041666666666667,5
WF81.png,140.5867709815078,4.666666666666667,5
429_00330.png,126.30156472261736,4.75,5
249_00060.png,79.79374110953059,3.6666666666666665,5
126_00120.png,59.17496443812233,3.1666666666666665,5
167_00120.png,104.75817923186344,5.25,5
691_00060.png,228.0547652916074,7.125,5
195_00240.png,146.4118065433855,4.875,5
WF70.png,127.08748221906117,4.625,5
331_00060.png,130.13869132290185,4.791666666666667,5
WF15.png,166.8918918918919,4.458333333333333,5
WM77-WM71.png,133.46728307254622,4.625,5
423_00240.png,148.39971550497867,5.416666666666667,5
491_00240.png,517.7809388335704,6.541666666666667,5
73_00330.png,123.15789473684211,5.416666666666667,5
BM22.png,164.44167852062589,4.791666666666667,5
203_00300.png,67.08036984352773,2.7916666666666665,5
510_00330.png,245.29871977240398,5.75,5
333_00390.png,87.46799431009957,3.7916666666666665,5
67_00330.png,110.9068278805121,4.083333333333333,5
449_00090.png,50.2524893314367,2.75,5
354_00120.png,97.91607396870555,4.041666666666667,5
162_00240.png,56.07752489331437,2.6666666666666665,5
202_00240.png,75.3556187766714,3.125,5
BF33-WF35.png,172.39331436699857,4.916666666666667,5
193_00090.png,137.3968705547653,5.166666666666667,5
670_00150.png,145.07112375533427,5.5,5
56_00120.png,361.38335704125177,6.583333333333333,5
17_00390.png,175.074679943101,6.125,5
WM49.png,124.8221906116643,4.416666666666667,5
468_00090.png,126.48648648648648,4.958333333333333,5
WM62.png,115.94594594594595,4.5,5
24_00150.png,68.2823613086771,3.3333333333333335,5
BM37.png,166.70697012802276,5.083333333333333,5
374_00270.png,72.9054054054054,3.5833333333333335,5
117_00120.png,27.27596017069701,2.7083333333333335,5
BF11-BF18.png,160.51209103840682,4.958333333333333,5
325_00030.png,277.15149359886203,6.75,5
150_00390.png,119.82930298719772,4.333333333333333,5
670_00060.png,142.94452347083927,5.458333333333333,5
188_00270.png,171.33001422475107,5.541666666666667,5
233_00090.png,75.26315789473684,3.7083333333333335,5
528_00360.png,123.85135135135135,3.2083333333333335,5
528_00330.png,102.12304409672831,3.25,5
59_00060.png,131.75675675675674,4.5,5
302_00150.png,135.82503556187766,4.958333333333333,5
46_00330.png,157.13726884779516,5.75,5
769_00360.png,86.12731152204836,3.8333333333333335,5
639_00180.png,248.16500711237552,1.875,5
675_00330.png,145.8570412517781,5.5,5
BF38.png,157.599573257468,5.166666666666667,5
167_00030.png,115.34495021337126,5.25,5
481_00150.png,69.34566145092461,3.2083333333333335,5
309_00240.png,135.54765291607396,5.291666666666667,5
603_00420.png,65.36984352773827,3.4166666666666665,5
142_00300.png,201.0099573257468,5.791666666666667,5
AF254-WF86.png,127.68847795163585,4.583333333333333,5
WM101.png,156.62873399715505,4.541666666666667,5
46_00180.png,289.63371266002844,7.916666666666667,5
118_00330.png,207.06614509246089,6.166666666666667,5
208_00120.png,83.07610241820768,3.9166666666666665,5
308_00240.png,53.396159317211946,3.125,5
208_00330.png,103.5099573257468,4.625,5
316_00270.png,65.32361308677098,3.6666666666666665,5
20_00390.png,118.5348506401138,4.5,5
AM238_old-WM1.png,185.9850640113798,5.083333333333333,5
672_00240.png,48.95803698435277,2.5833333333333335,5
73_00060.png,84.4167852062589,3.375,5
106_00300.png,47.06258890469417,2.5416666666666665,5
734_00240.png,79.00782361308677,3.75,5
509_00180.png,277.84495021337125,5.541666666666667,5
WF41-BF11.png,172.8093883357041,5.041666666666667,5
WM22-BM81.png,210.024893314367,5.041666666666667,5
WF71-WF72.png,130.0,4.583333333333333,5
WM3.png,146.6891891891892,4.5,5
308_00330.png,52.61024182076814,2.75,5
123_00420.png,144.7475106685633,3.3333333333333335,5
449_00060.png,33.285917496443815,2.25,5
WM34.png,185.61522048364154,5.125,5
AF246-WF16.png,198.8371266002845,5.625,5
374_00090.png,83.21479374110953,3.9166666666666665,5
40_00360.png,102.16927453769559,4.458333333333333,5
326_00030.png,202.67425320056898,6.041666666666667,5
WM179.png,188.9438122332859,5.083333333333333,5
WF72-WF71.png,133.0049786628734,4.75,5
345_00090.png,85.52631578947368,3.9583333333333335,5
175_00150.png,149.74039829302987,5.916666666666667,5
54_00360.png,258.1507823613087,7.083333333333333,5
393_00120.png,153.4850640113798,6.25,5
19_00090.png,152.60668563300143,3.4166666666666665,5
BM6-WM167.png,114.51280227596017,4.5,5
239_00390.png,105.86770981507824,4.083333333333333,5
WM64.png,142.34352773826458,4.625,5
244_00090.png,127.91963015647227,5.083333333333333,5
77_00090.png,203.83001422475107,4.125,5
WM175.png,149.69416785206258,5.083333333333333,5
104_00150.png,150.7574679943101,5.291666666666667,5
137_00300.png,134.71550497866286,5.083333333333333,5
648_00150.png,97.91607396870555,4.291666666666667,5
321_00210.png,177.98719772403982,5.833333333333333,5
492_00240.png,155.84281650071125,5.041666666666667,5
203_00420.png,212.38264580369844,5.041666666666667,5
616_00120.png,159.77240398293029,4.916666666666667,5
WM1.png,186.2624466571835,5.208333333333333,5
699_00060.png,231.19843527738266,7.083333333333333,5
656_00210.png,148.3072546230441,5.875,5
337_00240.png,91.53627311522048,4.0,5
BF49-BF84.png,150.4800853485064,5.083333333333333,5
37_00300.png,117.51778093883357,4.5,5
80_00240.png,59.08250355618777,2.9166666666666665,5
115_00360.png,79.65504978662874,5.541666666666667,5
114_00180.png,293.4246088193457,4.833333333333333,5
31_00060.png,197.58890469416787,4.708333333333333,5
639_00360.png,209.79374110953057,2.4166666666666665,5
45_00240.png,65.69345661450924,3.2083333333333335,5
71_00090.png,113.21834992887625,1.9583333333333333,5
347_00330.png,161.85277382645805,5.125,5
221_00210.png,170.26671408250357,5.291666666666667,5
114_00360.png,79.23897581792319,3.7916666666666665,5
62_00450.png,124.2674253200569,4.708333333333333,5
BM17.png,126.16287339971551,4.666666666666667,5
BF70.png,193.6130867709815,5.125,5
527_00150.png,102.44665718349928,4.375,5
672_00300.png,52.05547652916074,2.9166666666666665,5
531_00120.png,133.32859174964437,5.125,5
656_00360.png,173.50284495021336,5.625,5
449_00390.png,45.074679943100996,2.7083333333333335,5
672_00060.png,10.910384068278805,0.4583333333333333,5
WF29-BF49.png,170.45163584637268,5.208333333333333,5
BM156.png,185.7076813655761,4.958333333333333,5
76_00360.png,202.76671408250357,6.75,5
WF28-BF49.png,166.6145092460882,5.0,5
453_00030.png,168.41749644381224,4.291666666666667,5
149_00180.png,273.6842105263158,6.375,5
WM70.png,126.4402560455192,4.625,5
301_00090.png,129.35277382645805,5.25,5
311_00210.png,261.8492176386913,6.708333333333333,5
551_00450.png,178.5881934566145,5.375,5
AF213-WF1.png,126.9950213371266,4.5,5
160_00120.png,124.68349928876245,4.583333333333333,5
114_00240.png,93.57041251778094,4.041666666666667,5
BF75.png,148.90825035561878,5.0,5
BM93-BM29.png,187.41820768136557,5.083333333333333,5
491_00420.png,498.1330014224751,6.958333333333333,5
529_00060.png,128.98293029871977,5.666666666666667,5
WF86.png,128.28947368421052,4.5,5
479_00120.png,61.67140825035562,3.375,5
289_00180.png,129.63015647226175,5.0,5
92_00270.png,80.34850640113798,3.75,5
627_00300.png,105.59032716927453,5.041666666666667,5
44_00420.png,68.69843527738264,3.4583333333333335,5
572_00390.png,63.89046941678521,3.0416666666666665,5
BM29-WM114.png,123.80512091038406,4.333333333333333,5
WM114-WM189.png,136.74964438122333,4.416666666666667,5
BF11-WF62.png,210.20981507823612,5.291666666666667,5
166_00120.png,326.7105263157895,7.333333333333333,5
WF102.png,157.0910384068279,4.75,5
BM54.png,131.6642958748222,4.583333333333333,5
113_00060.png,165.87482219061167,5.833333333333333,5
143_00360.png,14.516358463726885,1.5833333333333333,5
WM104.png,129.7688477951636,4.791666666666667,5
602_00030.png,95.3271692745377,3.9166666666666665,5
104_00330.png,135.59388335704125,5.375,5
300_00060.png,174.10384068278805,4.875,5
354_00240.png,134.29943100995732,4.416666666666667,5
72_00030.png,119.13584637268848,4.416666666666667,5
137_00120.png,112.8022759601707,4.541666666666667,5
265_00180.png,92.83072546230441,4.583333333333333,5
298_00420.png,79.4701280227596,3.5416666666666665,5
29_00330.png,123.20412517780939,5.166666666666667,5
696_00330.png,59.498577524893314,3.2083333333333335,5
62_00240.png,143.12944523470838,5.791666666666667,5
428_00030.png,75.77169274537695,4.083333333333333,5
477_00270.png,302.3933143669986,5.916666666666667,5
AM236_old-WM120.png,178.17211948790896,5.208333333333333,5
WF27.png,185.33783783783784,5.291666666666667,5
714_00060.png,185.7076813655761,5.875,5
AF255-BF19.png,151.72830725462305,4.875,5
AM218-WM89.png,154.82574679943102,4.5,5
416_00060.png,187.37197724039828,5.958333333333333,5
281_00360.png,225.28093883357042,5.666666666666667,5
5_00120.png,97.08392603129445,4.25,5
593_00060.png,154.31721194879088,6.166666666666667,5
738_00090.png,191.4402560455192,6.125,5
WM102.png,158.29302987197724,4.625,5
301_00210.png,142.25106685633003,4.958333333333333,5
268_00360.png,216.77453769559034,7.25,5
202_00030.png,152.375533428165,3.75,5
591_00210.png,91.7674253200569,2.9166666666666665,5
27_00030.png,112.61735419630156,4.666666666666667,5
287_00060.png,150.7112375533428,5.25,5
289_00270.png,169.2958748221906,6.083333333333333,5
WF64.png,155.9352773826458,4.791666666666667,5
612_00390.png,138.13655761024182,5.833333333333333,5
232_00270.png,51.91678520625889,2.625,5
459_00420.png,85.38762446657184,3.875,5
529_00750.png,6.564722617354196,0.8333333333333334,5
WM193.png,128.98293029871977,4.416666666666667,5
393_00270.png,198.42105263157896,6.5,5
19_00150.png,156.02773826458036,3.5,5
AM206_old-WM10.png,134.25320056899005,4.583333333333333,5
193_00120.png,140.124466571835,5.583333333333333,5
693_00240.png,84.78662873399716,3.875,5
WF108-BF43.png,140.9566145092461,5.083333333333333,5
169_00060.png,42.30085348506401,1.875,5
441_00090.png,298.14011379800854,5.833333333333333,5
217_00060.png,40.03556187766714,2.875,5
755_00060.png,228.0547652916074,6.833333333333333,5
19_00120.png,164.62660028449503,3.5,5
242_00150.png,269.4310099573257,6.25,5
WF8.png,127.59601706970128,4.416666666666667,5
106_00180.png,39.0647226173542,3.1666666666666665,5
WM21.png,127.87339971550497,4.708333333333333,5
115_00030.png,210.44096728307255,7.833333333333333,5
98_00270.png,131.0633001422475,4.625,5
203_00090.png,211.27311522048365,4.5,5
737_00150.png,88.16145092460881,4.166666666666667,5
11_00030.png,140.4018492176387,4.625,5
165_00210.png,127.68847795163585,5.041666666666667,5
674_00090.png,101.42958748221906,4.083333333333333,5
242_00480.png,186.30867709815078,6.333333333333333,5
719_00420.png,215.34139402560456,7.041666666666667,5
409_00420.png,119.50568990042674,4.75,5
624_00180.png,103.7873399715505,3.7916666666666665,5
10_00390.png,120.9850640113798,4.25,5
674_00270.png,102.35419630156473,4.0,5
44_00360.png,72.39687055476529,3.4583333333333335,5
602_00090.png,74.56970128022759,3.5,5
AM251_old-WM201.png,180.76102418207682,4.916666666666667,5
772_00270.png,180.85348506401138,6.375,5
0_00330.png,212.475106685633,6.583333333333333,5
603_00390.png,74.47724039829303,3.375,5
WM138.png,119.73684210526316,4.541666666666667,5
305_00300.png,119.45945945945945,4.75,5
602_00210.png,87.42176386913229,3.625,5
WF60.png,183.16500711237552,4.958333333333333,5
639_00270.png,241.27667140825037,5.333333333333333,5
751_00180.png,182.10170697012802,5.708333333333333,5
216_00480.png,145.024893314367,5.0,5
WM5.png,134.29943100995732,4.583333333333333,5
527_00090.png,121.12375533428165,4.625,5
348_00180.png,435.3058321479374,8.916666666666666,5
151_00120.png,139.98577524893315,5.041666666666667,5
529_00480.png,68.74466571834994,3.4166666666666665,5
WF93.png,130.46230440967284,4.583333333333333,5
367_00330.png,113.44950213371266,4.041666666666667,5
WM186.png,187.78805120910383,5.125,5
356_00120.png,171.28378378378378,4.625,5
751_00120.png,136.3335704125178,5.041666666666667,5
322_00360.png,92.96941678520626,4.375,5
653_00210.png,83.8620199146515,4.166666666666667,5
529_00600.png,24.317211948790895,1.5833333333333333,5
554_00150.png,66.94167852062589,3.4583333333333335,5
118_00180.png,197.49644381223328,6.208333333333333,5
669_00180.png,121.30867709815078,3.7083333333333335,5
131_00240.png,105.49786628733997,4.875,5
316_00300.png,138.96870554765292,4.291666666666667,5
BF16-WF27.png,211.9203413940256,5.125,5
143_00420.png,17.243954480796585,1.1666666666666667,5
281_00210.png,110.12091038406828,4.333333333333333,5
605_00390.png,145.39473684210526,4.791666666666667,5
612_00060.png,182.47155049786628,5.541666666666667,5
737_00240.png,101.33712660028449,4.375,5
197_00330.png,67.58890469416785,3.0,5
591_00270.png,68.14366998577525,3.0,5
587_00150.png,227.2688477951636,6.625,5
123_00180.png,104.15718349928876,4.333333333333333,5
542_00030.png,117.19416785206259,4.875,5
WF82.png,135.59388335704125,4.666666666666667,5
675_00360.png,133.88335704125177,4.666666666666667,5
409_00090.png,63.15078236130868,3.5,5
BM115.png,145.07112375533427,5.041666666666667,5
104_00420.png,159.63371266002844,4.958333333333333,5
461_00390.png,49.327880512091035,2.8333333333333335,5
265_00150.png,123.52773826458036,5.166666666666667,5
67_00210.png,98.37837837837837,3.9166666666666665,5
751_00240.png,258.2432432432432,7.583333333333333,5
257_00120.png,88.80867709815078,3.9166666666666665,5
73_00390.png,81.6891891891892,4.75,5
367_00120.png,134.76173541963016,4.666666666666667,5
145_00300.png,212.98364153627313,6.333333333333333,5
111_00360.png,202.1194879089616,6.208333333333333,5
BM66.png,161.76031294452346,4.791666666666667,5
715_00030.png,63.705547652916074,3.2916666666666665,5
512_00150.png,194.58392603129445,5.75,5
BM116.png,135.4551920341394,4.791666666666667,5
WM193-WM23.png,141.55761024182075,4.625,5
458_00240.png,152.56045519203414,5.458333333333333,5
BM152.png,134.43812233285917,4.458333333333333,5
570_00180.png,51.87055476529161,3.1666666666666665,5
92_00150.png,145.76458036984351,6.208333333333333,5
547_00030.png,31.159317211948792,2.375,5
BF78.png,173.54907539118065,4.75,5
134_00030.png,110.3520625889047,4.583333333333333,5
639_00210.png,216.0348506401138,1.9166666666666667,5
218_00180.png,115.02133712660029,4.791666666666667,5
44_00150.png,143.49928876244667,3.1666666666666665,5
118_00060.png,153.43883357041253,5.041666666666667,5
WF72.png,122.83428165007112,4.666666666666667,5
BF39.png,144.83997155049786,4.75,5
0_00030.png,131.3406827880512,5.083333333333333,5
440_00390.png,200.7325746799431,6.875,5
492_00390.png,158.01564722617354,5.0,5
180_00210.png,171.42247510668562,5.208333333333333,5
225_00240.png,53.71977240398293,2.75,5
36_00330.png,118.21123755334281,4.708333333333333,5
633_00390.png,199.6230440967283,6.5,5
652_00120.png,284.68705547652917,6.75,5
168_00030.png,200.03911806543385,6.458333333333333,5
561_00060.png,76.55761024182077,3.75,5
154_00240.png,92.96941678520626,3.75,5
WM107.png,128.52062588904695,4.666666666666667,5
117_00150.png,70.31650071123755,2.9166666666666665,5
233_00120.png,73.78378378378379,3.7916666666666665,5
305_00060.png,30.88193456614509,2.2916666666666665,5
BM29-WM105.png,154.22475106685633,4.625,5
187_00330.png,100.08890469416785,3.6666666666666665,5
WM81.png,142.43598862019914,4.625,5
418_00090.png,10.309388335704126,1.3333333333333333,5
756_00120.png,131.75675675675674,5.416666666666667,5
BF2.png,158.52418207681364,5.083333333333333,5
67_00120.png,94.12517780938833,3.7083333333333335,5
20_00120.png,112.2475106685633,4.583333333333333,5
639_00330.png,418.29302987197724,3.3333333333333335,5
221_00090.png,186.90967283072547,6.166666666666667,5
AM205_old-WM180.png,130.8783783783784,4.458333333333333,5
365_00030.png,77.06614509246089,3.5833333333333335,5
437_00060.png,263.65220483641536,8.916666666666666,5
242_00090.png,172.3470839260313,5.25,5
440_00330.png,94.86486486486487,4.208333333333333,5
209_00030.png,107.02347083926031,4.625,5
112_00270.png,122.64935988620199,4.791666666666667,5
218_00300.png,127.91963015647227,4.958333333333333,5
593_00090.png,164.1180654338549,6.25,5
133_00360.png,194.07539118065435,6.041666666666667,5
AM206_old-WM71.png,132.1728307254623,4.583333333333333,5
95_00210.png,122.46443812233287,4.333333333333333,5
BM60.png,135.7788051209104,4.5,5
136_00150.png,145.8570412517781,5.25,5
462_00150.png,117.37908961593172,4.458333333333333,5
AM239-WM175.png,152.1443812233286,5.125,5
738_00300.png,198.32859174964437,6.958333333333333,5
310_00330.png,124.72972972972973,2.0416666666666665,5
AM213-WM34.png,186.35490753911807,5.083333333333333,5
367_00180.png,139.0149359886202,4.958333333333333,5
528_00180.png,68.42105263157895,2.0833333333333335,5
711_00390.png,73.59886201991465,3.5416666666666665,5
150_00120.png,54.45945945945946,3.25,5
476_00330.png,159.67994310099573,5.041666666666667,5
BM153.png,136.61095305832148,5.0,5
312_00420.png,92.92318634423897,3.9166666666666665,5
WM67.png,116.6394025604552,4.666666666666667,5
5_00210.png,79.83997155049786,4.208333333333333,5
426_00150.png,158.1543385490754,5.458333333333333,5
333_00240.png,59.08250355618777,3.4166666666666665,5
356_00150.png,178.72688477951635,4.583333333333333,5
455_00210.png,146.6891891891892,5.125,5
577_00180.png,91.16642958748221,4.041666666666667,5
348_00210.png,259.3990042674253,7.541666666666667,5
